Date,A_OC_GOOGLE_SHOPPING,C_DIV_BUY_CONNECTEDl21_0p0_0d0_12,C_DIV_BUY_ESSENTIALSl21_0p0_0d0_12,C_DIV_BUY_PREMIUMl21_0p0_0d0_0,C_DIV_BUY_SSl21_0p0_0d0_12,C_DIV_CONN_DATAl21_0p0_0d0_12,C_DIV_CONN_REMOTEl21_0p0_0d0_12,C_DIV_CONN_TRYl21_0p0_0d0_06,C_DIV_GETNOW_CONNl21_0p0_0d0_0,C_DIV_GETNOW_ESSl21_0p0_0d0_06,C_DIV_GETNOW_PREMl21_0p0_0d0_06,C_DIV_GETNOW_SSl21_0p0_0d0_12,C_PP_PKG_APP_ACCESSl21_0p0_0d0_06,C_PP_PKG_CONNECTEDl21_0p0_0d0_12,C_PP_PKG_ESSl21_0p0_0d0_12,C_PP_PKG_PREMl21_0p0_0d0_06,C_PP_PKG_REMOTEl21_0p0_0d0_0,C_PP_PKG_SCl21_0p0_0d0_06,C_PP_PKG_SSl21_0p0_0d0_06,DIV_GMOC_SHOP_ESSl21_0p0_0d0_0,DIV_GMOC_SHOP_REMOTEl21_0p0_0d0_0,DIV_GMOC_SHOP_SSl21_0p0_0d0_0,DIV_PKG_HDStreamingl21_0p0_0d0_12,DIV_PKG_SS_CRASHl21_0p0_0d0_06,DIV_PKG_SS_ROADSIDEl21_0p0_0d0_0,DIV_PLANPAGE_CONNl21_0p0_0d0_0,DIV_PLANPAGE_ESSl21_0p0_0d0_0,DIV_PLANPAGE_HOMEl21_0p0_0d0_06,OC_APP_Accessl21_0p0_0d0_06,OC_PAGE_ESSl21_0p0_0d0_06,OC_PAGE_PREFl21_0p0_0d0_06,OC_PAGE_PREMl21_0p0_0d0_0,SC_BUYNOWl21_0p0_0d0_06,SC_SHOPNOWl21_0p0_0d0_12
4/6/2024,848,1.311368295,-0.567271666,0.256643982,0.009891987,0.143067062,-0.098960189,0.764377375,1.172978948,-0.423390888,-0.786969156,1.566700787,-0.491107105,-0.749997331,-1.069642619,-1.794242071,-0.640902749,-0.023991247,-2.091037754,-0.434810961,-0.768899686,-0.181688985,-0.719339936,-0.701501036,-0.738776676,-0.368895048,-1.256150473,0.691447163,-0.200241696,-0.596638437,0.164662017,-0.254499154,0.759222583,-1.241788607
4/7/2024,696,0.58061987,-0.725669262,0.88870079,-0.372354825,-0.91724539,0.335866447,-1.045689882,-0.82926752,-0.423390888,-0.786969156,0.81527609,-0.497892006,-2.153977677,-0.76545234,-1.539014794,-0.763840371,-0.736002653,-2.107848428,-0.756612717,-1.146021016,-0.321501191,-0.719339936,-0.701501036,-0.738776676,-1.88609031,-1.230717026,0.260979733,-0.537553473,-1.127837396,-0.785099947,-0.809636204,0.759222583,-1.241788607
4/8/2024,914,0.804191626,-0.273770239,1.310071996,0.714814679,0.321075722,-0.148053519,1.149375807,0.364379412,1.431129133,-0.786969156,0.996771446,-1.063300429,-1.339483119,-0.909942722,-1.281986684,-0.579433938,-0.777479046,-1.514431624,-0.076538339,-0.873057006,-0.131154452,-0.719339936,-0.701501036,-0.738776676,-0.922927026,-0.823781872,1.115423716,0.158463442,-0.248020899,0.626126703,-0.256774306,-0.862742093,3.675231497
4/9/2024,893,0.065162765,0.946822999,1.590986133,0.972955383,-0.677320674,-1.087840121,0.712661167,-0.174686944,0.36225123,-0.786969156,0.987442245,-0.305653142,0.125863256,-0.425773195,-0.932133772,-1.050694822,-0.431842441,0.370044969,-0.168788176,-0.811999267,-0.159790687,-0.719339936,-0.701501036,-0.738776676,-0.326277203,-0.442280165,0.697843969,0.098972312,-0.258953919,0.867899539,-0.179419144,-0.149077636,0.167757156
4/10/2024,739,0.023760588,1.668929685,1.029157859,0.615529793,-0.429656452,-0.316373508,0.678183696,-0.598239082,-0.214335903,-0.786969156,1.13077269,0.420331274,0.10168876,-0.301562164,-0.077065097,-0.722861164,-0.411104244,-1.284125386,0.835233303,-0.675517262,-0.166528625,-0.719339936,-0.701501036,-0.738776676,-0.266612221,0.600491167,0.481481406,-0.317465598,1.901847991,0.779296084,-0.345505228,-0.100418695,-1.143448205
4/11/2024,763,1.01327262,0.690591594,0.116186913,-0.918421699,0.197243611,-1.087840121,0.965495959,1.481016866,0.261095593,-0.786969156,0.576109313,-0.330531112,0.358310333,-0.230584433,-0.886458076,-0.333558695,-0.756740849,-1.221925891,0.215228586,-0.495935676,-0.171582078,-0.719339936,-0.701501036,-0.738776676,1.003399544,0.371590143,0.14564908,-0.034369876,0.552130331,0.004784488,-0.179419144,-0.911401033,0.397218095
4/12/2024,1000,-0.007291045,0.098929986,0.88870079,1.012669338,0.460386847,-1.543706756,0.408110169,0.402884152,-0.551521362,-0.786969156,1.291913426,-0.151862051,-0.166090273,0.220631148,0.052431231,-0.763840371,-0.777479046,-0.287252398,-0.273910083,-0.431286305,-0.067144044,-0.719339936,-0.701501036,-0.738776676,-0.283659359,0.269856354,0.116769381,-0.323619852,-0.188982596,1.048740031,5.187664055,-0.960059973,-0.225604452
4/13/2024,810,0.528867148,-0.306381509,-0.375412827,-0.843958035,-0.870808348,-0.183120183,-0.200991829,0.017836754,-0.264913722,-0.786969156,1.301242627,-0.364455618,-0.744418601,-0.866849099,-1.263323496,-0.948246804,-0.086205836,-0.315830544,-0.327543709,-0.941298008,-0.043561262,-0.719339936,-0.701501036,-0.738776676,-1.255346212,-1.001816002,-1.017346732,-1.030773038,-0.319231298,0.429354359,1.181121659,-0.960059973,-0.323944854
4/14/2024,616,-1.253496576,-1.512998488,-0.515869895,-1.717665034,0.127588048,0.160533126,-1.097406089,-1.137305439,-0.919053511,-0.786969156,1.036632575,-1.735005636,-0.526848137,-0.813615801,-2.270808203,-0.845798786,0.300907162,-0.99330072,-0.542078213,-1.393843604,-0.34003052,-0.719339936,-0.701501036,-0.738776676,-1.996896706,-1.612218733,-1.555713231,-1.804743848,-0.54700253,-0.645905875,0.164128785,-0.960059973,-1.143448205
4/15/2024,911,-0.131497576,-0.022197587,0.045958379,1.186417889,-0.507051522,-1.045760124,-0.287185507,-0.752258041,-0.116552121,-0.786969156,1.620979772,-0.007117494,-0.632844004,-1.487904252,-1.21306386,-0.558944335,0.321645358,-0.277165993,0.850250718,-0.718616842,-0.166528625,-0.719339936,-0.701501036,-0.738776676,-0.957021301,-1.205283579,-0.074100028,-0.793687698,1.582530945,-0.148943905,0.523602776,-0.149077636,-0.422285256
4/16/2024,821,0.2369818,0.755814133,0.39710105,0.675100725,0.561000438,-0.842373471,0.626467489,0.094846234,0.102618427,-0.786969156,1.143494327,2.023829563,0.233718699,-1.064572781,0.138871258,-0.784329975,-0.715264457,0.356596429,-0.40477613,-0.1475474,-0.328239129,-0.719339936,-0.701501036,-0.738776676,0.168089792,0.091822225,0.74083427,1.599438252,-0.224041144,0.331806706,0.78752039,-0.100418695,-0.323944854
4/17/2024,730,0.831103041,-0.106055138,1.029157859,0.943169917,0.506823889,0.076373132,2.976681799,0.441388892,-1.067415113,-0.786969156,1.225760913,-0.687869236,-0.357626665,-0.496750927,0.060453127,-0.579433938,-1.468752256,-0.196474756,-0.413357511,-0.416919778,-0.075566466,-0.719339936,-0.701501036,-0.738776676,0.969305268,-1.319734091,1.024175156,0.332540936,-0.340149808,-0.102545881,0.560005206,0.710563642,0.495558497
4/18/2024,1014,1.054674797,-0.101396385,1.450529065,0.243211469,-0.677320674,0.88290641,-0.045843207,-0.213191684,-0.463853143,-0.786969156,1.391990304,0.160243399,0.627948942,0.197816877,0.026564707,-0.558944335,-1.510228648,-0.483937287,-0.280346118,-0.179872085,-0.286127018,-0.719339936,-0.701501036,-0.738776676,0.381179015,-0.645747742,1.269041135,1.347113804,-0.187087539,0.093387944,0.767044023,-0.862742093,-1.045107802
4/19/2024,1040,2.108360204,2.707831563,1.450529065,0.402067287,-0.236168778,-0.084933524,1.488404277,0.595407851,0.0823873,-0.786969156,1.261381497,-0.570264284,0.430833821,-0.676730175,0.982807505,-0.395027505,0.909227587,-0.162853408,1.19565127,-0.438469569,-0.233908002,-0.719339936,-0.701501036,-0.738776676,0.56869753,-0.747481531,2.181244515,0.944156642,2.231004755,-0.466183408,1.033236789,1.47288704,-0.422285256
4/20/2024,841,1.922050407,0.946822999,0.88870079,0.307746646,-0.166513216,-1.263173442,-0.419349148,-0.290201164,-0.055858738,-0.786969156,0.734705722,-1.409330384,-0.491516181,-1.551277227,-1.685537188,-1.214611651,0.363121751,-0.647000828,-0.263183358,-0.653967471,-0.326554644,-0.719339936,-0.701501036,-0.738776676,-0.922927026,-1.981003716,1.139223598,0.139414558,-0.102611744,0.114350906,0.286986984,-0.814083153,-0.323944854
4/21/2024,751,0.280454086,0.695250347,0.88870079,0.541066128,-1.520926932,-0.688080149,0.609228753,-0.790762781,-1.583308864,-0.786969156,0.822060963,-0.099844476,-0.78346971,-1.959399184,-1.849085648,-1.132653237,-1.406537667,-2.106167361,-0.415502856,-1.17475407,-0.333292582,-0.719339936,-0.701501036,-0.738776676,-1.451388297,-2.120887675,0.076318989,-1.079420957,-0.375208356,-0.771124639,-0.222647029,-0.149077636,-0.323944854
4/22/2024,921,-0.067324202,2.675220293,1.310071996,0.074427163,-0.909505883,-0.603920155,-0.471065356,-0.405715383,-0.157014376,-0.786969156,0.818668527,-0.696915771,0.774855495,-0.4130986,0.549297673,-0.681881956,0.563590982,-1.099207968,0.496268787,0.032034186,-0.023347449,-0.719339936,-0.701501036,-0.738776676,0.057283397,-0.950949107,1.079488716,0.271584507,1.107892139,1.269829411,0.560005206,-0.100418695,-0.323944854
4/23/2024,669,0.069302982,-0.115372643,-0.305184292,-0.357462092,-0.429656452,0.097413131,0.896541016,-0.174686944,-1.077530677,-0.786969156,0.794921471,-1.52919697,-0.709086646,-0.349725625,-0.149917014,-0.517965127,-1.38579947,-0.10905925,-0.364014575,-0.463610991,-0.230539033,-0.719339936,-0.701501036,-0.738776676,0.193660499,-1.141699961,1.110343899,-0.141336686,-0.136504104,0.445286211,-0.165768232,-0.100418695,-1.143448205
4/24/2024,538,1.019482947,0.918870482,1.87190027,1.583557434,-0.963682432,-0.344426839,0.120797906,-0.059172725,0.547703232,-0.786969156,1.089215342,0.232615677,1.554018098,0.395540558,0.560757525,-0.722861164,0.217954377,0.198576091,-0.269619393,-0.865873742,-0.316447738,-0.719339936,-0.701501036,-0.738776676,1.267630179,-0.315112929,1.456429929,0.502808653,-0.256621541,0.332365719,0.255134859,0.710563642,1.216721445
4/25/2024,904,0.19971984,0.970116763,0.748243722,3.062902238,0.514563396,-0.407546835,0.643706224,0.864941029,-0.362697505,-0.786969156,1.040025012,-1.241969491,0.269050655,-0.400424005,0.483649092,-0.681881956,-0.023991247,-0.963041506,1.114128158,0.757543792,0.072668162,-0.719339936,-0.701501036,-0.738776676,1.455148695,-0.760198254,0.616566902,1.290553271,0.028876033,0.133357326,2.646319446,-0.051759755,1.511742652
4/26/2024,961,0.605461176,-0.32501652,0.537558119,0.605601304,0.506823889,-0.056880192,-0.758377619,-0.059172725,-0.591983617,-0.786969156,1.665929556,-0.319222944,0.544267994,-0.823755476,0.075187223,-0.763840371,-0.736002653,-0.781486223,-0.299654223,-0.072123134,-0.067144044,-0.719339936,-0.701501036,-0.738776676,1.122729508,-0.70933136,0.494369089,1.218167512,-0.143355462,-0.605097974,0.955881626,-0.100418695,1.511742652
4/27/2024,782,0.253542671,0.220057559,0.467329585,-0.451782734,0.096630021,0.160533126,-0.844571298,0.171855714,-1.107877368,-0.786969156,1.657448465,0.307249589,-0.329733016,-0.988525211,-1.225833409,-1.091674029,-1.814388861,-0.682303245,-0.709415126,-0.847915584,-0.188426922,-0.719339936,-0.701501036,-0.738776676,-0.641649252,-1.535918391,-0.478792091,-0.928202124,-0.71959846,-0.173540448,0.089048774,-0.911401033,-0.12726405
4/28/2024,624,0.824892714,-0.394897812,0.537558119,-0.66524524,-0.723757716,-0.169093518,-0.557259035,-0.790762781,-0.96963133,-0.786969156,0.75675656,-0.111152644,-0.441307613,-0.813615801,-1.834515265,-0.989226011,-0.148420425,-1.349687016,-0.492735277,-0.869465374,-0.333292582,-0.719339936,-0.701501036,-0.738776676,-1.400246883,-2.120887675,-0.960245829,-0.455789801,-0.60407289,-1.123302412,-0.129365803,-0.960059973,-0.323944854
4/29/2024,950,-0.34264868,-0.362286542,0.186415448,0.188604782,-0.042681105,-0.561840157,-1.68926935,-1.098800699,-0.116552121,-0.786969156,1.413193033,-0.138292249,0.116565373,-0.473936656,-0.442143241,-0.661392353,-1.081639258,0.038874684,1.847836162,0.028442554,-0.045245747,-0.719339936,-0.701501036,-0.738776676,-0.709837803,-0.849215319,-0.195451204,0.430129834,3.278825313,-0.036023413,0.391643969,4.716816391,2.134565198
4/30/2024,986,0.646863353,1.864597303,1.661214667,1.285702775,1.017631348,-0.954586797,0.54027381,-0.444220123,1.282767531,-0.786969156,1.292761535,1.105606283,1.857129086,0.958292574,1.435962797,-0.456496316,0.238692573,0.881089469,0.371838774,0.538454257,0.114780273,-0.719339936,-0.701501036,-0.738776676,0.602791806,0.447890484,0.359942088,2.8988652,1.120574441,0.689574603,1.472341095,-0.619447391,-0.028923648
5/1/2024,803,0.369468766,1.547802112,1.239843462,0.536101884,0.359773257,-0.47066683,0.965495959,0.094846234,-0.490827979,-0.786969156,1.14010189,-0.968311814,0.756259729,-0.585473091,1.265211001,-0.517965127,-1.406537667,0.085944573,1.564650617,0.283448406,-0.030085387,-0.719339936,-0.701501036,-0.738776676,0.577221099,0.00280516,0.987769803,2.662952098,3.058051213,0.728984973,1.215248937,-0.960059973,0.495558497
5/2/2024,868,-0.094235617,0.313232616,0.186415448,-0.560996109,0.460386847,-0.933546798,0.120797906,-0.174686944,0.072271736,-0.786969156,1.294457753,-0.531816511,0.274629385,-0.220444757,0.54455002,-0.968736407,-1.164592043,-0.720967795,0.311769113,-0.129589241,-0.03513884,-0.719339936,-0.701501036,-0.738776676,0.125471948,-0.1370788,0.64262448,2.200503807,0.894260944,0.603207197,1.226624696,-0.960059973,-0.225604452
5/3/2024,851,0.735878034,0.522876492,1.661214667,1.181453644,0.290117694,-1.172000115,-1.080167353,0.017836754,-0.561636926,-0.786969156,1.866083313,-1.063300429,-0.136337047,-0.025255994,-0.545445622,-0.763840371,-0.798217242,-0.43014313,-0.050794199,-0.312762459,-0.075566466,-0.719339936,-0.701501036,-0.738776676,-0.215470808,-0.213379141,0.704428917,1.47078502,-0.055745535,-0.186956744,0.946781019,-0.960059973,-0.323944854
5/4/2024,710,-0.038342678,0.215398807,-0.09449869,0.16378356,0.0734115,-0.491706829,0.287439018,-0.790762781,-0.77069191,-0.786969156,1.508181256,-1.323388304,-0.55288221,-1.024014077,-1.475985608,-1.009715615,-0.431842441,-2.091037754,-0.492735277,-0.747349896,-0.131154452,-0.719339936,-0.701501036,-0.738776676,-1.749713208,-1.663085627,-0.588666645,0.505446191,-0.654802099,-0.946654513,-0.033809426,-0.149077636,-0.323944854
5/5/2024,556,-1.230725378,-0.525342891,-1.288383772,-1.350310954,-0.91724539,-0.582880156,-1.35024088,-1.445343357,-0.106436557,-0.786969156,1.075645596,-0.997713052,-0.876448541,-1.335809113,-1.331591472,-0.907267597,-1.448014059,-1.18326134,-0.778066167,-1.077780013,-0.276020112,-0.719339936,-0.701501036,-0.738776676,-2.244080203,-2.159037846,-1.212167109,-0.385162401,-0.928346239,-1.296875744,-0.584396172,-0.100418695,-0.323944854
5/6/2024,747,-0.119076923,-1.540951005,0.256643982,-0.273069939,0.514563396,-0.253253512,0.557512545,-0.752258041,-2.257679781,-0.786969156,1.263077715,-0.185786556,-0.212579689,-1.802234207,-0.501243335,-0.886777993,-0.473318833,-1.290849655,0.674332425,-0.736575001,-0.185057953,-0.719339936,-0.701501036,-0.738776676,-0.829167768,-1.81568631,-0.365342852,0.473209618,1.51715149,-0.826187354,0.261960314,-0.100418695,0.495558497
5/7/2024,644,0.392239964,1.258959437,0.116186913,0.248175714,-0.073639132,-0.386506836,0.390871433,-0.790762781,-0.36606936,-0.786969156,1.927147171,1.331769652,1.451741384,-0.144397187,0.963980605,-0.70237156,-0.756740849,0.548238117,-0.078683684,-0.503118939,-0.242330424,-0.719339936,-0.701501036,-0.738776676,0.585744668,0.473323931,0.510549246,0.16139404,0.210655698,-0.880691057,0.332490021,-0.911401033,-0.225604452
5/8/2024,671,0.176948643,0.094271233,0.537558119,-0.079464411,0.026974458,-1.459546762,0.086320434,-0.752258041,-1.424831699,-0.786969156,2.024679722,-0.050088534,-0.171669003,-0.572798496,0.320428056,-1.296570066,0.605067374,-0.937825494,-0.509898037,-0.754533159,-0.218747642,-0.719339936,-0.701501036,-0.738776676,-0.471177874,-0.569447401,-0.131483142,-0.344134035,-0.477905849,-0.480438222,0.086773622,0.661904702,0.495558497
5/9/2024,676,0.197649731,1.89254982,1.099386393,-3.65E-05,0.824143674,-0.884453469,0.643706224,-0.059172725,-0.146898812,-0.786969156,1.454750381,-0.703700672,0.401080595,-0.83896499,0.072076691,-0.9277572,1.37929337,-0.10905925,-0.241729907,-0.434877937,-0.238961455,-0.719339936,-0.701501036,-0.738776676,-0.437083599,1.045576492,0.052801319,0.462073347,-0.196927256,-0.581898962,0.309738503,-0.051759755,-0.225604452
5/10/2024,842,0.514376386,1.314864471,0.39710105,0.387174554,-0.437395959,-0.975626796,-0.183753093,0.479893632,1.282767531,-0.786969156,1.979729938,-0.398380123,-0.526848137,-1.495509009,-1.053444492,-1.071184426,-0.998686473,-0.137637396,-0.323253019,-0.301987563,-0.228854548,-0.719339936,-0.701501036,-0.738776676,-0.343324341,1.020143045,0.108679303,1.699078568,-0.316388713,-0.435717235,0.280161529,-0.911401033,-1.143448205
5/11/2024,743,0.137616575,0.63468656,1.87190027,0.680064969,-0.212950257,-0.47066683,0.051842963,-1.175810178,0.857913854,-0.786969156,2.347809304,-1.848087321,-1.486389672,-2.458778226,-1.750530921,-0.825309182,0.238692573,-1.73969466,-0.64290943,-0.5893181,-0.405725412,-0.719339936,-0.701501036,-0.738776676,-0.73540851,-0.251529312,-0.608421488,0.480829172,-0.718286497,-0.831777477,-0.154392473,0.661904702,-0.422285256
5/12/2024,564,0.39845029,-0.483414116,0.326872516,1.206274866,-0.553488563,-0.758213477,-0.218230564,-1.214314918,-0.858360129,-0.786969156,1.492915292,-1.144719242,-2.098190379,-2.185006975,-1.526408957,-0.886777993,-1.406537667,-1.66740876,-0.709415126,-1.167570806,-0.582596276,-0.719339936,-0.701501036,-0.738776676,-1.860519603,-0.798348425,-0.820927153,-0.358493963,-0.72368012,-1.834366107,-0.784609534,-0.862742093,-1.143448205
5/13/2024,733,0.797981299,0.555487762,0.958929325,1.762270229,0.17402509,-0.624960153,-0.2354693,0.518398371,-1.296701225,-0.786969156,1.81010811,-0.079489772,-0.625405698,-1.062037862,-0.643018076,-1.030205218,0.563590982,-0.312468409,1.045477117,-0.025431922,-0.254121815,-0.719339936,-0.701501036,-0.738776676,0.006141983,0.75309185,0.514123932,1.119699435,1.937781181,-0.188074769,-0.033809426,-0.960059973,-0.422285256
5/14/2024,749,1.462486242,1.044656808,0.678015188,0.580780083,1.234337542,-0.428586833,0.339155226,-0.405715383,-0.642561436,-0.786969156,1.648967373,-0.018425663,-0.255349951,0.461448452,1.43088772,-0.763840371,-0.00325305,0.776863288,0.047891673,-0.355862039,-0.240645939,-0.719339936,-0.701501036,-0.738776676,-0.096140843,0.905692532,0.561911837,0.903421336,0.599579634,0.123854116,-0.061111248,-0.960059973,-1.143448205
5/15/2024,722,-0.067324202,1.086585583,1.099386393,1.052383292,-0.00398357,-0.582880156,1.522881749,-0.213191684,-0.77069191,-0.786969156,1.220672258,0.433901076,0.650263862,-1.018944239,-0.003067196,-0.722861164,0.646543767,-0.255312116,-0.301799568,-0.172688822,-0.356875364,-0.719339936,-0.701501036,-0.738776676,1.02897025,0.96927615,0.400016197,0.694469732,-0.036940742,-0.185000201,-0.259049458,0.661904702,-1.241788607
5/16/2024,839,0.516446495,0.737179122,0.467329585,-0.238320229,0.800925153,-0.954586797,0.155275377,0.248865193,-0.443622015,-0.786969156,1.978033719,1.591857527,1.500090376,-0.519565198,1.540738587,-0.640902749,1.033656765,0.267499855,-0.385468025,-0.636009313,-0.308025316,-0.719339936,-0.701501036,-0.738776676,0.372655446,0.740375126,0.296350309,0.741652352,-0.160848293,-0.53969353,0.091323926,-0.862742093,-0.422285256
5/17/2024,881,0.557848672,0.112906245,0.537558119,0.09428414,1.690968452,-0.821333473,0.643706224,0.82643629,-1.434947263,-0.786969156,1.989907247,-0.036518732,0.10168876,-0.752777745,0.280154862,-0.558944335,1.400031566,0.554962386,-0.447683031,-0.039798448,-0.139576874,-0.719339936,-0.701501036,-0.738776676,0.423796859,0.269856354,-0.005616573,1.096840774,-0.191825181,-0.993052537,0.016243915,-0.960059973,-1.143448205
5/18/2024,800,-0.069394311,-0.77225679,-0.164727224,-0.963099898,-0.924984897,0.076373132,-0.471065356,-0.405715383,0.696064834,-0.786969156,1.916121752,-0.590618987,-1.936407213,-1.044293429,-1.438495521,-0.763840371,-0.653049868,-0.270441723,-0.460555101,-0.413328147,-0.424254741,-0.719339936,-0.701501036,-0.738776676,-0.829167768,0.117255672,-0.620744747,0.619739495,-0.415660527,-0.837367601,-0.443336757,-0.149077636,-1.241788607
5/19/2024,625,1.098147083,-0.171277677,0.045958379,-1.097134495,1.26529557,-0.51976016,-1.114644825,-0.636743822,-0.858360129,-0.786969156,1.145190545,-0.391595222,-1.369236345,-1.961934103,-1.585836475,-0.886777993,-0.086205836,-1.329514206,-0.582839769,-0.934114745,-0.365297786,-0.719339936,-0.701501036,-0.738776676,-1.067827697,-0.989099278,-0.66128921,0.39935856,-0.56019504,-1.623059443,-0.566194957,-0.911401033,0.397218095
5/20/2024,825,0.263893215,0.378455155,1.38030053,-0.724816171,1.760624015,0.272746452,0.574751281,-0.675248561,-0.622330308,-0.786969156,1.371635685,0.865873111,0.631668096,-0.737568231,-0.139930572,-0.497475524,0.992180372,0.879408401,1.116273503,-0.007473763,-0.183373469,-0.719339936,-0.701501036,-0.738776676,0.040236259,0.473323931,0.109808151,1.223149528,2.136033262,-0.035743907,-0.213546421,-0.149077636,1.413402249
5/21/2024,757,0.094144289,-0.147983913,0.045958379,-0.431925757,0.235941146,-0.674053483,-0.183753093,-0.405715383,-0.939284639,-0.786969156,1.982274265,-0.077228139,0.302523034,-1.211598082,0.765561452,-0.47698592,1.054394961,1.015574863,0.43834447,0.010484396,-0.198533829,-0.719339936,-0.701501036,-0.738776676,0.168089792,1.427078198,0.014984906,2.592031638,0.829610357,-0.0354644,-0.074762159,-0.100418695,-0.12726405
5/22/2024,758,0.501955733,1.41269828,0.116186913,0.342496356,1.017631348,-0.624960153,1.201092014,-0.213191684,-0.116552121,1.460717882,1.881349277,1.331769652,-0.182826463,-0.46379698,-0.143041103,-0.47698592,0.017485146,0.175041146,-0.050794199,-0.535443625,-0.316447738,-0.719339936,-0.701501036,-0.738776676,0.142519086,0.651358061,-0.143994543,0.912799249,-0.093063574,-1.243210559,-0.488839794,-0.100418695,-0.323944854
