Date,A_OC_GOOGLE_SHOPPING,C_DIV_BUY_CONNECTEDl21_0p0_0d0_06,C_DIV_BUY_ESSENTIALSl21_0p0_0d0_12,C_DIV_BUY_PREMIUMl21_0p0_0d0_06,C_DIV_BUY_SSl21_0p0_0d0_06,C_DIV_CONN_DATAl21_0p0_0d0_12,C_DIV_CONN_REMOTEl21_0p0_0d0_12,C_DIV_CONN_TRYl21_0p0_0d0_12,C_DIV_GETNOW_CONNl21_0p0_0d0_12,C_DIV_GETNOW_ESSl21_0p0_0d0_12,C_DIV_GETNOW_PREMl21_0p0_0d0_12,C_DIV_GETNOW_SSl21_0p0_0d0_12,C_PP_PKG_APP_ACCESSl21_0p0_0d0_06,C_PP_PKG_CONNECTEDl21_0p0_0d0_12,C_PP_PKG_ESSl21_0p0_0d0_12,C_PP_PKG_PREMl21_0p0_0d0_0,C_PP_PKG_REMOTEl21_0p0_0d0_0,C_PP_PKG_SCl21_0p0_0d0_06,C_PP_PKG_SSl21_0p0_0d0_06,DIV_GMOC_SHOP_ESSl21_0p0_0d0_0,DIV_GMOC_SHOP_SSl21_0p0_0d0_0,DIV_PKG_CONN_SERVICESl21_0p0_0d0_12,DIV_PKG_SS_ROADSIDEl21_0p0_0d0_12,DIV_PLANPAGE_ESSl21_0p0_0d0_0,DIV_PLANPAGE_HOMEl21_0p0_0d0_0,DIV_WYG_PPl21_0p0_0d0_0,OC_APP_Accessl21_0p0_0d0_12,OC_PAGE_PREFPLl21_0p0_0d0_12,OC_PAGE_PREMl21_0p0_0d0_12,SC_BUYNOWl21_0p0_0d0_06,SC_HOMEPAGEl21_0p0_0d0_12,SC_SHOPNOWl21_0p0_0d0_12,Is_Holiday,Is_NYE
3/29/2024,1063,2.008376436,1.19350925,1.743395856,1.493884293,1.529022799,-0.838914059,0.523524492,1.70126496,-0.304808103,-1.183491999,1.063075581,-0.915124318,0.545393561,-0.550963402,0.209240832,-0.54811473,-1.18273732,0.364311342,-0.34123841,-0.011836117,0.462722812,-1.130672674,-0.421285232,2.168536075,-0.807072139,0.990008344,1.289483261,0.646026393,0.012256703,-1.087953021,-0.203001806,0,0
3/30/2024,801,1.896899279,1.205819783,2.082614144,1.354229768,1.626060188,0.210465464,0.264775716,1.657280876,-0.069614093,-1.183491999,1.316157331,-0.759575476,-0.534679937,-1.310491157,-0.555439299,-0.713598861,-0.71211333,-1.279406183,-0.338644398,-0.003798754,-0.085454286,-1.130672674,-0.476997802,1.742757362,-1.342391435,-0.448304291,0.955749374,-0.211795263,-0.895384427,-1.087953021,-1.166318976,0,0
3/31/2024,629,0.785812895,1.205819783,1.039210038,0.559099975,0.008770378,0.16049501,-0.946639012,-0.311006859,-0.327360953,-1.183491999,0.930183233,-0.629564504,-1.126707801,-1.345469409,-0.549977298,-0.527429213,0.319254138,-1.555661229,-0.388146795,-0.329311954,-1.917118928,-1.130672674,-0.53430216,0.521177959,-2.2925338,-1.280653878,-0.14159417,-0.593111124,-0.133614193,-1.087953021,0.450677703,0,0
4/1/2024,1062,1.134063851,0.692880902,1.535162848,1.074920719,0.421179279,-0.217852709,1.558519599,0.356608694,-0.441736122,-1.183491999,1.051349786,0.422131397,-0.42734344,0.098632704,0.263860841,-0.568800246,-0.371661933,0.246902948,-0.197703078,0.203163343,0.06258515,-1.130672674,-0.421285232,2.067160191,-0.662871739,0.457764701,1.803124025,0.599033894,-0.895384427,-1.087953021,-1.063106422,0,0
4/2/2024,752,2.080237745,1.452030446,1.120935896,0.996083487,-0.314687584,-0.974548147,1.876074916,1.250428104,-0.370855736,-1.183491999,0.900868745,0.368734033,-0.127136676,-0.228663796,0.209240832,-0.403316114,0.083942143,0.010359564,-0.388795298,0.050453446,0.059710598,-1.130672674,-0.436407215,2.193880046,-0.402125809,0.649644285,1.140076567,0.129757714,-0.944008059,-1.087953021,-1.26953153,0,0
4/3/2024,903,1.490606497,0.422049173,0.926137275,0.876701394,1.60988729,-0.703279971,-1.358284793,-0.226180412,-0.280644335,-1.183491999,1.246779708,1.290418962,0.568873419,-0.163704185,0.427720869,-0.610171279,-0.386681847,-0.442008074,-0.411276735,0.03236938,0.006243928,-1.130672674,-0.410142718,2.082366573,-0.388298373,1.639889335,1.632941844,0.477520745,1.48717354,-1.087953021,1.310782319,0,0
4/4/2024,909,0.438483238,0.081457757,0.636178409,-0.031053016,-0.169131502,-1.19584587,0.605853649,-0.414683627,0.010931801,-1.183491999,0.50903175,-2.368461258,-0.901972011,-1.960087263,-0.205871239,-1.044567124,-0.667053586,-0.813225792,-0.383391106,0.00624795,-1.21084146,-1.130672674,-0.490527998,0.516109165,-1.962650692,1.47153722,1.268707774,0.428489124,-0.798137163,-1.087953021,-0.959893868,0,0
4/5/2024,738,1.62143093,0.262012243,-0.108310573,1.379007184,1.003403611,-0.903161785,2.358288545,1.313262509,-0.357968393,-1.183491999,1.636662404,-0.385793931,0.043930866,-0.553461849,0.165544824,-0.568800246,0.068922228,-0.229637007,-0.415816256,-0.009826776,0.231608818,-1.130672674,-0.384674114,1.05340135,-0.714230785,-0.249105049,1.243954002,0.173228093,0.676779674,-1.087953021,-1.26953153,0,0
4/6/2024,848,1.649991193,-0.02113002,0.687676894,0.453232835,0.364574136,-0.146466347,1.064544662,1.520616046,-0.406295929,-1.183491999,2.100808471,-0.369542559,-0.239504571,-0.983194657,-0.637369313,-0.817026443,-0.136349938,-1.919972571,-0.427921646,-0.10225645,-0.353937459,-1.130672674,-0.494507467,0.840511994,-1.705855458,-0.020104346,0.832864578,-0.022805706,0.774026937,-1.087953021,-1.26953153,0,0
4/7/2024,696,1.002318119,-0.160649395,1.241845384,0.167166309,-0.743269384,0.296129098,-0.876071163,-0.521502115,-0.406295929,-1.183491999,1.235053913,-0.376507433,-1.505739804,-0.68338107,-0.418889275,-0.941139542,-0.652033672,-1.937238511,-0.460346796,-0.269031732,-1.704689523,-1.130672674,-0.492915679,0.38938931,-1.946847909,-0.295114323,0.225071075,-0.608219167,0.774026937,-1.087953021,-1.26953153,0,0
4/8/2024,914,1.240013216,0.237391176,1.607932447,1.167272905,0.550562464,-0.1964368,1.264486898,0.450860301,0.036706487,-1.183491999,1.44416393,-0.956913559,-0.771155656,-0.825792524,-0.260491248,-0.754969894,-0.682073501,-1.327750816,-0.391821645,-0.041976228,-1.057915285,-1.130672674,-0.467447076,1.337253826,-1.45301092,0.306143231,1.307385542,-0.112990522,-0.846760795,-1.087953021,3.891096168,0,0
4/9/2024,893,0.565622476,1.31251107,1.85199049,1.340714814,-0.492589464,-1.153014053,0.95869289,0.047149249,-0.192043852,-1.183491999,1.433415284,-0.17916935,0.550424959,-0.348589231,-0.03654921,-1.230736773,-0.431741591,0.607761102,-0.401116855,-0.07613502,-0.459146068,-1.130672674,-0.44357026,0.830374405,-1.097448288,0.291503916,1.124826475,0.033362844,-0.133614193,-1.087953021,0.20984841,0,0
4/10/2024,739,0.57022897,1.948555282,1.417611956,1.009598441,-0.233823094,-0.36776407,0.888125041,-0.45081341,-0.346691968,-1.183491999,1.598553569,0.566072116,0.528622233,-0.226165349,0.520574885,-0.899768509,-0.416721676,-1.091207432,-0.299950386,-0.084172383,-0.34847581,-1.130672674,-0.378306963,0.627622637,-0.93151906,-0.085458428,0.854303112,-0.126337504,-0.084990561,-1.087953021,-1.166318976,0,0
4/11/2024,763,1.448226751,1.086817963,0.663047184,-0.362169389,0.421179279,-1.153014053,1.182157742,1.618009373,-0.240371388,-1.183491999,0.959497722,-0.204707219,0.760066554,-0.156208845,-0.052935213,-0.506743697,-0.667053586,-1.027323453,-0.362422842,-0.090200406,0.757076954,-1.130672674,-0.392633053,0.277875837,-0.741885657,0.145110773,1.014318566,0.022518421,-0.895384427,-1.087953021,0.450677703,0,0
4/12/2024,1000,0.487312076,0.56567206,1.235128191,1.471359369,0.696118547,-1.617025407,0.629376265,0.772886627,-0.427237862,-1.183491999,1.784211996,-0.021298884,0.287115116,0.288514642,0.6079669,-0.941139542,-0.682073501,-0.067337168,-0.41170907,0.03437872,-0.224870067,-1.130672674,-0.399000204,0.267738249,-0.481139727,-0.096437914,1.081065343,5.509054901,-0.944008059,-1.087953021,-0.203001806,0,0
4/13/2024,810,1.02535059,0.208666599,0.264493684,-0.328382004,-0.69475069,-0.232129981,-0.029256985,0.248219345,-0.370855736,-1.183491999,1.794960641,-0.239531587,-0.234473173,-0.783318932,-0.309649257,-1.12730919,-0.181409681,-0.096689266,-0.417113262,0.062509491,-1.17059773,-1.130672674,-0.47858959,-0.953841154,-1.217944514,-0.743704741,0.655388875,2.084441767,-0.944008059,-1.087953021,-0.30621436,0,0
4/14/2024,616,-0.597056642,-0.854142762,0.092085709,-1.006382196,0.348401238,0.117663193,-0.981922936,-0.977051551,-0.522282016,-1.183491999,1.490089962,-1.646436037,-0.03824864,-0.730851555,-0.926855362,-1.023881608,0.098962057,-0.792506664,-0.438730029,-0.29113448,-1.893260145,-1.130672674,-0.516792495,-1.460720574,-1.543876926,-1.470964965,0.305299817,0.558992948,-0.944008059,-1.087953021,-1.166318976,0,0
4/15/2024,911,0.501131558,0.458980773,0.533181437,1.662821218,-0.314687584,-1.110182236,-0.205676606,-0.725713932,-0.340248296,-1.183491999,2.163346046,0.127285085,-0.133845207,-1.39543834,-0.184023235,-0.734284378,0.113981972,-0.056977603,-0.298437212,-0.084172383,-1.084361165,-1.130672674,-0.491323892,0.166362365,-1.324613303,-0.608291084,0.44630791,0.800814309,-0.133614193,-1.087953021,-0.409426914,0,0
4/16/2024,821,0.757252632,1.144267117,0.839933288,1.036628349,0.801242385,-0.903161785,0.782273269,0.18538494,-0.275811581,-1.183491999,1.613210813,2.21210389,0.647698659,-0.978197764,0.673510911,-0.961825059,-0.637013757,0.593948349,-0.424895298,-0.277069094,-0.036874355,-1.130672674,-0.410142718,0.946956672,-0.115700356,1.582900575,1.351588706,1.113541513,-0.084990561,-1.087953021,-0.30621436,0,0
4/17/2024,730,1.275022571,0.385117574,1.360515809,1.32719986,0.744637241,0.031999558,3.240386648,0.642505236,-0.552889456,-1.183491999,1.707994326,-0.571523891,0.114370441,-0.418545734,0.569732893,-0.754969894,-1.18273732,0.025898911,-0.425759969,0.024332017,0.751615305,-1.130672674,-0.498486936,1.205465176,0.060105612,0.577493379,0.606765395,0.914078282,0.725403305,-1.087953021,0.553890256,0,0
4/18/2024,1014,1.443620257,0.389221085,1.726602872,0.671724591,-0.492589464,0.852942723,0.288298332,0.017302907,-0.425626944,-1.183491999,1.89951565,0.299085298,1.003250804,0.266028623,0.55334689,-0.734284378,-1.212777149,-0.26934867,-0.412357573,-0.226835576,0.344003808,-1.130672674,-0.456304562,1.453836092,0.470977987,1.407228803,0.930111539,1.097135847,-0.846760795,-1.087953021,-1.063106422,0,0
4/19/2024,1040,2.373210771,2.863638246,1.746754453,0.856428963,-0.031661868,-0.132189075,1.664371371,0.761890606,-0.285477088,-1.183491999,1.74903461,-0.450799417,0.825474732,-0.59593544,1.192401,-0.568800246,0.539546218,0.060430791,-0.263634217,-0.164546013,0.443463313,-1.130672674,-0.462671713,2.421975785,0.467027291,1.106600026,1.296113735,1.393550073,1.48717354,-1.087953021,-0.409426914,0,0
4/20/2024,841,2.152099053,1.31251107,1.298941532,0.7573193,0.041116174,-1.331479958,-0.18215399,-0.042389778,-0.311251774,-1.183491999,1.1422247,-1.312122108,-0.006383117,-1.457899504,-0.626445311,-1.396220904,0.144021801,-0.436828292,-0.410628232,-0.275059754,-0.802367597,-1.130672674,-0.539873417,1.240946736,-1.055965981,0.363654823,0.726113937,0.666046866,-0.798137163,-1.087953021,-0.30621436,0,0
4/21/2024,751,0.707502495,1.090921474,1.272072757,0.975811056,-1.37401241,-0.746111789,0.746989345,-0.661308666,-0.67854105,-1.183491999,1.24287111,0.03209848,-0.269692961,-1.8601494,-0.626445311,-1.313478838,-1.137677576,-1.935511917,-0.425976137,-0.283097117,-1.406885918,-1.130672674,-0.54862825,0.166362365,-1.379923046,-0.76514088,0.282977219,0.055793188,-0.133614193,-1.087953021,-0.30621436,0,0
4/22/2024,921,0.48362688,2.834913668,1.607932447,0.538827544,-0.735182935,-0.660448154,-0.288005762,-0.32985718,-0.359579311,-1.183491999,1.238962511,-0.580810389,1.135744292,-0.336096998,0.973920962,-0.858397476,0.289214309,-0.901282088,-0.334104877,0.08662158,-0.174852859,-1.130672674,-0.475406014,1.311909855,-0.196689622,0.377248472,1.465190837,0.790618698,-0.084990561,-1.087953021,-0.30621436,0,0
4/23/2024,669,0.613530015,0.376910552,0.340621881,0.173923786,-0.233823094,0.053415467,1.041022046,-0.047102358,-0.55772221,-1.183491999,1.211602322,-1.435168207,-0.20260765,-0.273635834,0.411334866,-0.692913345,-1.122657662,0.115681801,-0.420788113,-0.160527331,0.087306299,-1.130672674,-0.487344422,1.276428295,0.056154916,0.084985018,1.06537322,0.147090253,-0.084990561,-1.087953021,-1.166318976,0,0
4/24/2024,538,1.450990647,1.287890004,1.998649221,1.955645221,-0.791788078,-0.396318614,0.335343564,0.098987633,-0.183989262,-1.183491999,1.550673238,0.373377282,1.838462919,0.460907455,0.919300953,-0.899768509,0.038882399,0.43164851,-0.411276735,-0.263003709,0.998539336,-1.130672674,-0.435611321,1.651519066,0.32282689,0.63291364,0.994206126,0.487067545,0.725403305,-1.087953021,1.310782319,0,0
4/25/2024,904,0.671571841,1.333028626,1.207139883,3.190011019,0.75272369,-0.46056634,0.817557193,1.055641449,-0.377299407,-1.183491999,1.49399856,-1.140321895,0.679564182,-0.323604765,0.837370939,-0.858397476,-0.136349938,-0.761427971,-0.271848589,0.201154002,1.271621792,-1.130672674,-0.463467606,0.723929727,-0.404101157,1.371676183,0.927238333,2.973869818,-0.036366929,-1.087953021,1.620419981,0,0
4/26/2024,961,1.082471117,0.192252555,0.985472487,0.89246884,0.744637241,-0.10363453,-0.582038463,0.226227304,-0.446568876,-1.183491999,2.215134975,-0.193099097,0.92777983,-0.740845341,0.569732893,-0.941139542,-0.652033672,-0.574955815,-0.414303082,0.03437872,1.025560127,-1.130672674,-0.460284031,0.647897814,0.028500045,1.347103048,0.759045294,1.544445119,-0.084990561,-1.087953021,1.620419981,0,0
4/27/2024,782,0.741590552,0.672363347,0.919420081,0.074814123,0.316055442,0.117663193,-0.758458083,0.348754393,-0.572220471,-1.183491999,2.205363479,0.449990891,0.139527433,-0.903244367,-0.282339252,-1.272107805,-1.43306923,-0.473086767,-0.455591107,-0.110293813,-0.50830091,-1.130672674,-0.512017132,-0.396273791,-1.154733379,-0.573784128,0.391717003,0.454997713,-0.895384427,-1.087953021,-0.099789252,0,0
4/28/2024,624,1.272258675,0.130699889,0.972038099,-0.078355355,-0.541108158,-0.217852709,-0.464425382,-0.604757702,-0.546445784,-1.183491999,1.16763059,0.020490358,0.038899467,-0.730851555,-0.637369313,-1.168680223,-0.226469425,-1.1585446,-0.433758173,-0.283097117,-1.306564048,-1.130672674,-0.54862825,-0.85246527,-1.415479309,-0.26688136,-0.058934253,0.126606343,-0.944008059,-1.087953021,-0.30621436,0,0
4/29/2024,950,0.199866842,0.159424466,0.695513621,0.703259484,0.170499359,-0.617616337,-1.605272261,-1.036744236,-0.340248296,-1.183491999,1.92394439,-0.007369136,0.542039295,-0.396059715,0.313018849,-0.83771196,-0.902365581,0.267622076,-0.197919246,0.06050015,-0.81300344,-1.130672674,-0.469038863,-0.000907844,-0.364594198,0.555534407,0.892096818,0.630547601,4.728749004,-1.087953021,2.274099489,0,0
4/30/2024,986,1.146962035,2.120902746,1.854229554,1.651558756,1.278342879,-1.017379965,0.605853649,-0.406829326,0.006099047,-1.183491999,1.785189145,1.269524341,2.111835558,1.015562592,1.509197054,-0.630856795,0.053902314,1.132645689,-0.346642602,0.251387521,0.354639651,-1.130672674,-0.38785769,0.54652193,0.437397072,2.803191993,1.829866939,1.794886407,-0.603642635,-1.087953021,0.003423302,0,0
5/1/2024,803,0.839248227,1.841863995,1.588900398,0.917246256,0.590994709,-0.524814066,1.182157742,0.223085583,-0.39824134,-1.183491999,1.609302215,-0.85940533,1.118972965,-0.505991364,1.323489022,-0.692913345,-1.137677576,0.315966709,-0.226453378,0.078584217,0.450649693,-1.130672674,-0.415713975,1.190258794,0.016647957,2.722152932,1.165493386,1.665124082,-0.944008059,-1.087953021,0.553890256,0,0
5/2/2024,868,0.448617525,0.754433568,0.72909959,-0.031053016,0.696118547,-0.995964056,0.335343564,0.014161187,-0.290309842,-1.183491999,1.787143445,-0.4113318,0.68459558,-0.146215059,0.853756942,-1.147994707,-0.96244524,-0.51279843,-0.352695297,0.072556195,0.079832463,-1.130672674,-0.424468807,0.779686463,-0.459410899,2.289247493,1.361313402,1.645288984,-0.944008059,-1.087953021,-0.203001806,0,0
5/3/2024,851,1.209610355,0.939091565,1.854229554,1.604256417,0.518216668,-1.238677687,-0.946639012,0.17753064,-0.432070615,-1.183491999,2.445742284,-0.956913559,0.31394924,0.046165326,0.154620822,-0.941139542,-0.697093415,-0.214097661,-0.389227633,0.024332017,-0.251603402,-1.130672674,-0.42924417,0.870924759,-0.70040335,1.614793367,1.169250655,1.361665616,-0.944008059,-1.087953021,-0.30621436,0,0
5/4/2024,710,0.473492593,0.668259836,0.525344711,0.579372406,0.291796094,-0.546229975,0.382388796,-0.623608024,-0.491674577,-1.183491999,2.033385147,-1.223900377,-0.061728498,-0.938222619,-0.424351276,-1.18936574,-0.431741591,-1.919972571,-0.433758173,-0.041976228,-1.579646504,-1.130672674,-0.519976071,-0.528062441,-1.350292827,0.716044033,0.169596104,0.328757508,-0.133614193,-1.087953021,-0.30621436,0,0
5/5/2024,556,-0.540857413,0.01580158,-0.51022267,-0.727073147,-0.743269384,-0.639032246,-1.205387788,-1.390187764,-0.335415543,-1.183491999,1.535038844,-0.889586448,-0.353549599,-1.245531546,-0.293263254,-1.085938157,-1.167717405,-0.98761179,-0.462508473,-0.214779532,-2.151682385,-1.130672674,-0.551015931,-1.116042568,-1.745362417,-0.127807873,-0.096285927,-0.351845887,-0.084990561,-1.087953021,-0.30621436,0,0
5/6/2024,747,0.506659351,-0.878763828,0.664166716,0.324840772,0.75272369,-0.303516344,0.641137573,-0.763414575,-0.839632838,-1.183491999,1.750988909,-0.056123251,0.245186797,-1.705245714,0.252936839,-1.065252641,-0.46178142,-1.098113809,-0.316162961,-0.106275131,-1.008760443,-1.130672674,-0.529526797,-0.168178052,-0.799170747,0.593178359,0.322318035,0.442855667,-0.084990561,-1.087953021,0.553890256,0,0
5/7/2024,644,0.895447455,1.58744631,0.626102618,0.730289392,0.138153562,-0.439150432,0.594092341,-0.717859631,-0.419183272,-1.183491999,2.516097056,1.501686792,1.746220617,-0.071261662,1.197863,-0.879082993,-0.667053586,0.79078007,-0.392037813,-0.174592717,0.320145025,-1.130672674,-0.386265902,0.718860933,0.504558902,0.363654823,0.435478135,0.618127493,-0.895384427,-1.087953021,-0.203001806,0,0
5/8/2024,671,0.684470024,0.561568549,0.955245115,0.412687973,0.2432774,-1.531361772,0.264775716,-0.683300708,-0.643100857,-1.183491999,2.628469262,0.083174219,0.282083717,-0.493499131,0.711744917,-1.47896297,0.319254138,-0.73552906,-0.435487514,-0.146461946,-0.414303055,-1.130672674,-0.451529199,-0.026251815,-0.591759212,-0.106894567,0.658262081,0.376491506,0.676779674,-1.087953021,0.553890256,0,0
5/9/2024,676,0.716715483,2.145523813,1.423209618,0.505040159,1.076181652,-0.945993603,0.817557193,0.028298928,-0.354746557,-1.183491999,1.971824722,-0.587775263,0.798640607,-0.75583602,0.575194894,-1.106623674,0.879997616,0.115681801,-0.408466555,-0.170574035,-0.497952523,-1.130672674,-0.350450678,0.217050307,-0.617438736,0.586381534,0.684120932,0.573544866,-0.036366929,-1.087953021,-0.203001806,0,0
5/10/2024,842,0.995869027,1.636688443,0.890312241,0.849671486,-0.241909543,-1.038795873,0.006026939,0.662926418,0.006099047,-1.183491999,2.576680332,-0.274355955,-0.03824864,-1.40293368,-0.167637233,-1.251422289,-0.842285923,0.086329702,-0.416680927,-0.158517991,-0.416315241,-1.130672674,-0.352042466,0.262669455,-1.413503961,1.734522045,0.66201935,0.570671557,-0.895384427,-1.087953021,-1.166318976,0,0
5/11/2024,743,0.643932876,1.03757583,2.03223519,1.09519315,-0.007402521,-0.524814066,0.194207867,-0.95977209,-0.076057764,-1.183491999,3.000763265,-1.762517262,-0.903649144,-2.352343373,-0.588211304,-1.003196092,0.053902314,-1.559114417,-0.44888991,-0.369498769,-0.730216338,-1.130672674,-0.431631852,-0.512856058,-2.15821014,0.711338539,0.068149843,0.124474533,0.676779674,-1.087953021,-0.409426914,0,0
5/12/2024,564,0.898211352,0.052733179,0.871280192,1.55920657,-0.363206279,-0.817498151,-0.064540909,-1.201684549,-0.493285495,-1.183491999,2.015796454,-1.040492041,-1.455425822,-2.082511144,-0.413427275,-1.065252641,-1.137677576,-1.484870873,-0.455591107,-0.580479546,-1.724811388,-1.130672674,-0.465855288,-0.695332649,-2.511797423,-0.106371734,-0.527708806,-0.570495405,-0.846760795,-1.087953021,-1.166318976,0,0
5/13/2024,733,1.23724932,0.967816142,1.301180596,2.036734945,0.396919932,-0.681864063,-0.099824833,0.56082051,-0.622158925,-1.183491999,2.38125041,0.052993101,-0.127136676,-0.975699318,0.165544824,-1.210051256,0.289214309,-0.093236078,-0.278765954,-0.188658102,-0.265688707,-1.130672674,-0.368756237,0.754342492,-1.470789052,1.171431275,0.868006093,0.117152231,-0.944008059,-1.087953021,-0.409426914,0,0
5/14/2024,749,1.80937589,1.398684802,1.107501508,0.937518687,1.504763452,-0.481982249,0.488240568,-0.169629448,-0.470732644,-1.183491999,2.195591983,0.115676962,0.206612743,0.525867066,1.514659055,-0.941139542,-0.121330023,1.025596859,-0.37928392,-0.172583376,-0.148694434,-1.130672674,-0.35920551,0.718860933,-0.435706724,1.06006792,0.805458616,0.18110652,-0.944008059,-1.087953021,-1.166318976,0,0
5/15/2024,722,0.414529469,1.435616402,1.429926811,1.433067,0.210931604,-0.639032246,1.73493922,-0.086373861,-0.491674577,-1.183491999,1.702131428,0.580001863,1.023376397,-0.933225726,0.476878877,-0.899768509,0.349293967,-0.034531881,-0.41451925,-0.311227887,0.798470505,-1.130672674,-0.355226041,0.54652193,-0.856455838,0.85720885,0.986912604,-0.023825267,0.676779674,-1.087953021,-1.26953153,0,0
5/16/2024,839,1.019822797,1.127853073,0.946288856,0.227983602,1.051922305,-1.017379965,0.405911412,0.408447078,-0.415961436,-1.183491999,2.574726033,1.76867361,1.789826069,-0.441031753,1.569279064,-0.817026443,0.629665706,0.502438865,-0.422949789,-0.252957006,0.338254703,-1.130672674,-0.369552131,0.445146046,-0.133478487,0.889101642,1.106040131,0.308829722,-0.846760795,-1.087953021,-0.409426914,0,0
5/17/2024,881,1.015216303,0.577982593,0.972038099,0.604149821,1.981863946,-0.881745877,0.817557193,1.054070589,-0.647933611,-1.183491999,2.588406128,0.097103966,0.528622233,-0.670888837,0.662586909,-0.734284378,0.89501753,0.797686446,-0.429218652,-0.052022931,0.305197353,-1.130672674,-0.399000204,0.125812011,-0.974976715,1.209075227,0.990227841,0.275184205,-0.944008059,-1.087953021,-1.166318976,0,0
5/18/2024,800,0.459673111,-0.201684506,0.415630545,-0.38244182,-0.751355833,0.031999558,-0.288005762,-0.131928805,-0.153381823,-1.183491999,2.503394111,-0.471694037,-1.309515272,-0.958210192,-0.429813277,-0.941139542,-0.591954013,-0.050071227,-0.430515658,-0.391601517,-0.74688874,-1.130672674,-0.40855093,-0.517924852,-2.004132999,0.802311421,0.267727128,-0.202063089,-0.133614193,-1.087953021,-1.26953153,0,0
5/19/2024,625,1.532064944,0.327668419,0.549974421,-0.443259113,1.537109248,-0.57478452,-1.01720686,-0.518360395,-0.493285495,-1.183491999,1.615165113,-0.267391081,-0.79798978,-1.862647847,-0.462585283,-1.065252641,-0.181409681,-1.137825472,-0.442837215,-0.321274591,-1.060502382,-1.130672674,-0.477793696,-0.522993647,-2.268829625,0.579061877,-0.109988907,-0.383359595,-0.895384427,-1.087953021,0.450677703,0,0
5/20/2024,825,0.723164575,0.811882723,1.6236059,-0.105385263,2.054641988,0.231881372,0.676421497,-0.585907381,-0.461067137,-1.183491999,1.876064059,1.023432144,1.00660507,-0.655898158,0.504188882,-0.672227828,0.599625877,1.130919095,-0.271632421,-0.104265791,-0.141508054,-1.130672674,-0.386265902,0.308288603,-0.684600566,1.303707937,0.645001132,-0.039211371,-0.133614193,-1.087953021,1.517207427,0,0
5/21/2024,757,0.624585601,0.348185975,0.623863553,0.140136401,0.461611524,-0.731834516,0.006026939,-0.315719439,-0.531947524,-1.183491999,2.579611781,0.055314725,0.709752571,-1.123107665,1.050388975,-0.651542312,0.64468562,1.270773213,-0.339941404,-0.122349857,0.079257553,-1.130672674,-0.326573862,0.156224777,-0.180886838,2.569485796,0.65141059,0.145236505,-0.084990561,-1.087953021,-0.099789252,0,0
5/22/2024,758,0.990341234,1.722862175,0.616026827,0.829399055,1.278342879,-0.681864063,1.370338671,-0.086373861,-0.340248296,1.122686808,2.463330977,1.501686792,0.272020921,-0.386065929,0.411334866,-0.651542312,-0.106310109,0.407476193,-0.389227633,-0.263003709,0.063447516,-1.130672674,-0.375123388,-0.005976638,-0.445583464,1.142152647,0.044059119,-0.259529262,-0.084990561,-1.087953021,-0.30621436,0,0
